Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-01-08T05:00:00.000Z,39.88266813,40.3034788594,38.8331266174,39.9420776367,96021200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-10T05:00:00.000Z,39.0113445126,39.0212442068,37.2439526013,38.0360603333,145651600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-13T05:00:00.000Z,36.6597785329,37.724171468,36.3082770094,37.6400108337,113382000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-14T05:00:00.000Z,38.3578612039,38.6449977052,36.729087417,37.5063438416,125271000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-15T05:00:00.000Z,39.2638316967,40.3331801126,38.9123339611,40.0410881042,106919200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-16T05:00:00.000Z,40.6005159411,40.6203191086,39.2093726969,39.2242279053,93055400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-17T05:00:00.000Z,41.4322353077,41.5560022873,40.5163566368,41.1599464417,87352200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-21T05:00:00.000Z,41.808481233,42.1550310175,40.7589397377,41.8431358337,83451800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-22T05:00:00.000Z,42.9916924235,44.01648655,42.9273349595,43.466960907,86265400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-23T05:00:00.000Z,42.8431787068,43.7541018763,42.7095082518,43.7342987061,60481000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-24T05:00:00.000Z,43.7788539517,43.9768818645,42.5807905566,42.94713974,72479200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-27T05:00:00.000Z,38.4073675468,40.1153502447,38.2093396368,39.1796722412,161821600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-28T05:00:00.000Z,39.3975039289,41.1747958562,38.6152957496,40.9173622131,101033400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-29T05:00:00.000Z,41.0460794102,41.0807340104,39.7341487834,40.6648750305,118481200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-01-30T05:00:00.000Z,41.3233189415,41.8777925819,40.0311913977,41.1747970581,115171000,0.0,0.0,0.0,TQQQ,NA,NA,USD
