Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-03-31T04:00:00.000Z,86.2981172131,86.4021639829,85.4751467402,86.1089248657,38824300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-01T04:00:00.000Z,86.6272553893,87.253823124,86.5892809287,86.8550949097,39800100,0.326,0.0,0.0,TLT,NA,NA,USD
2025-04-02T04:00:00.000Z,87.6905386586,87.6905386586,86.0671681231,86.7981567383,43488400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-03T04:00:00.000Z,87.8329248951,88.032292649,87.1873734694,87.1968688965,57467400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-04T04:00:00.000Z,88.9056845464,89.3233891842,88.1177306782,88.1462097168,92794200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-07T04:00:00.000Z,87.2253542762,87.5196545936,85.2507326333,85.488067627,124987600,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-08T04:00:00.000Z,84.7570701035,85.6304611246,83.750772068,83.8741836548,73861900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-09T04:00:00.000Z,82.8488864276,84.4058104621,81.5388000278,84.3678359985,131353500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-10T04:00:00.000Z,83.2950746976,83.7127865408,81.9754929127,82.0419464111,78592000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-11T04:00:00.000Z,81.519812863,82.8773690939,80.6938846131,82.4881362915,94814100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-14T04:00:00.000Z,82.9723161019,83.2666091794,82.4216971725,83.0767440796,37596400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-15T04:00:00.000Z,82.7349691262,83.7222834363,82.6305411635,83.3710250854,22553900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-16T04:00:00.000Z,83.3520312224,84.0165661365,83.0387473731,83.83618927,35607300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-17T04:00:00.000Z,83.579868402,83.7317589883,82.8109055596,83.095703125,31758400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-21T04:00:00.000Z,82.2128290816,82.6590199674,81.6242430135,81.6432266235,39343200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-22T04:00:00.000Z,82.4216795197,82.6115445788,82.0229585499,82.0989074707,32552100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-23T04:00:00.000Z,84.3773380418,84.5482195344,82.7539674831,82.8963699341,44082200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-24T04:00:00.000Z,83.5703919884,83.8741804731,83.3140733969,83.7697525024,24190800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-25T04:00:00.000Z,84.3963133586,84.5956738561,84.1115085089,84.3868179321,22513900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-28T04:00:00.000Z,84.1684772701,84.9943983306,84.1210073789,84.9184494019,20130500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-29T04:00:00.000Z,84.795030968,85.6399428137,84.7760473588,85.6304473877,22129500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-04-30T04:00:00.000Z,85.2317320056,85.4880578254,84.804531963,84.9374389648,42630600,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-01T04:00:00.000Z,85.049866475,85.0689199344,84.1351477657,84.5067520142,29932800,0.328,0.0,0.0,TLT,NA,NA,USD
2025-05-02T04:00:00.000Z,83.5729955403,83.9160160592,83.4110156479,83.5920562744,32090400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-05T04:00:00.000Z,83.2299648041,83.28713973,82.7344948206,83.1251525879,22862800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-06T04:00:00.000Z,82.7058948261,83.4014587402,82.5534380798,83.4014587402,21095200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-07T04:00:00.000Z,83.7730665209,84.0493889332,83.6777846851,83.7540130615,23161600,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-08T04:00:00.000Z,83.8683741489,83.9064883488,82.7916752617,82.8202590942,25483700,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-09T04:00:00.000Z,82.8964853778,83.1918613327,82.8202569799,82.9441299438,17007900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-12T04:00:00.000Z,82.3057211877,82.6868558845,82.1246878406,82.1723251343,32115000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-13T04:00:00.000Z,82.0675222356,82.2199790394,81.4672399268,81.8388442993,53912200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-14T04:00:00.000Z,81.7054184976,81.8197610589,81.181357512,81.2957000732,42119800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-15T04:00:00.000Z,81.5910889741,82.2485460848,81.4481698366,82.0103378296,59448000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-16T04:00:00.000Z,82.7726067158,82.7916601776,82.1342030703,82.2294921875,31778200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-19T04:00:00.000Z,80.9050430745,82.0579699833,80.8288146996,81.9912719727,49361900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-20T04:00:00.000Z,81.4005355835,81.5625154729,81.047984704,81.4005355835,35493100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-21T04:00:00.000Z,80.6859023729,81.0479763122,79.809297718,80.0093917847,77053100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-22T04:00:00.000Z,79.5806217085,80.4477033668,79.3710045214,80.4286499023,61747900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-23T04:00:00.000Z,80.7716594138,80.819303977,80.3333570562,80.5620422363,47139200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-27T04:00:00.000Z,81.3242972768,81.9722240249,81.1337335795,81.686378479,56773400,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-28T04:00:00.000Z,81.3814763486,81.5053420312,80.9622274698,81.3338317871,34806800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-29T04:00:00.000Z,81.7244895193,82.1913829594,81.6006238368,82.0865707397,38933200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-05-30T04:00:00.000Z,82.02937813,82.3914592724,81.8292841,82.2104187012,49042100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-02T04:00:00.000Z,81.5696545373,81.7418032365,81.091464517,81.4453277588,46213100,0.32,0.0,0.0,TLT,NA,NA,USD
2025-06-03T04:00:00.000Z,81.7131236457,82.0000333173,81.1871116362,81.3018798828,33731300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-04T04:00:00.000Z,82.0478470019,82.870334445,81.9139543759,82.621673584,57441500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-05T04:00:00.000Z,82.8990172375,83.1381122333,82.4590833208,82.6790466309,37664700,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-06T04:00:00.000Z,82.0478466116,82.181739237,81.5600907357,81.6270370483,38130100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-09T04:00:00.000Z,81.3305508135,81.904377317,81.3305508135,81.713104248,26560800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-10T04:00:00.000Z,82.3443235476,82.4208357053,81.7896213492,82.1339187622,24857000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-11T04:00:00.000Z,82.0669536243,82.6312215372,81.9713170975,82.38256073,36334800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-12T04:00:00.000Z,83.0998524185,83.396327865,82.8225013602,83.3676376343,43017800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-13T04:00:00.000Z,82.9468463937,83.0902975664,82.0382809524,82.5642929077,49374000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-16T04:00:00.000Z,82.3251893467,82.659920876,81.7322311401,81.7322311401,36496600,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-17T04:00:00.000Z,82.2486776892,82.8798919739,82.0095826959,82.7268676758,34521600,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-18T04:00:00.000Z,83.090286481,83.2911253927,82.5834062808,82.8703231812,38589000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-20T04:00:00.000Z,82.382576488,83.0042249766,82.2008619446,82.7173080444,26001900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-23T04:00:00.000Z,83.138124114,83.6258800182,82.9850997925,82.9850997925,36851800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-24T04:00:00.000Z,82.6981822483,83.7693232106,82.6599261715,83.5876159668,32959100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-25T04:00:00.000Z,83.3102794093,83.6928329468,83.0138038836,83.6928329468,26345300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-26T04:00:00.000Z,83.7693347606,84.1136322021,83.3963470817,84.1136322021,30467500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-27T04:00:00.000Z,83.7502050453,84.3144730984,83.4345978612,83.5780563354,74993500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-06-30T04:00:00.000Z,84.0275479646,84.5822501197,83.788452963,84.4005355835,53695200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-01T04:00:00.000Z,84.6002083455,84.7729992657,84.1490389709,84.6098098755,38960600,0.328,0.0,0.0,TLT,NA,NA,USD
2025-07-02T04:00:00.000Z,83.6978560289,84.0818293128,83.6114569134,84.0722351074,39382200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-03T04:00:00.000Z,83.6786581015,83.793854488,83.3714750612,83.4866714478,26729100,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-07T04:00:00.000Z,83.0738761809,83.0930719127,82.4787059607,82.6898956299,38314700,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-08T04:00:00.000Z,82.1427373064,82.5939139681,82.0179467224,82.584312439,31407000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-09T04:00:00.000Z,82.7379057328,83.4482650757,82.7283042039,83.4482650757,29821900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-10T04:00:00.000Z,83.3522791465,83.5730630654,83.0258930473,83.5058670044,24525500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-11T04:00:00.000Z,82.7763146819,82.8147061549,82.2099415849,82.3539352417,40764800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-14T04:00:00.000Z,82.1139562739,82.4403350922,81.9027665331,82.1811523438,24609500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-15T04:00:00.000Z,82.4499304085,82.4691334692,81.4995839706,81.605178833,40455000,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-16T04:00:00.000Z,81.8643687337,82.2291536808,80.818028872,81.720375061,65987700,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-17T04:00:00.000Z,81.8067514585,82.0659341382,81.5859602454,81.7011566162,31875500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-18T04:00:00.000Z,82.0083430531,82.0371403161,81.6915585128,81.8259506226,27534900,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-21T04:00:00.000Z,82.7667088131,83.0450945819,82.5171203093,82.555519104,40019500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-22T04:00:00.000Z,82.7187148047,83.2946821219,82.6611202701,83.0546951294,35190300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-23T04:00:00.000Z,82.6035270066,82.7475133452,82.3539384799,82.5939254761,31008500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-24T04:00:00.000Z,82.1235418991,82.7859009387,82.0851431061,82.4499206543,25164800,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-25T04:00:00.000Z,82.3635353065,82.9779013957,82.2867377144,82.9682998657,27196200,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-28T04:00:00.000Z,82.5459294333,82.7475176417,82.3923415562,82.4307403564,26812500,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-29T04:00:00.000Z,82.7763074396,83.8418428295,82.7475028517,83.8226470947,47828300,0.0,0.0,0.0,TLT,NA,NA,USD
2025-07-30T04:00:00.000Z,83.2946625135,83.4770549285,83.0930743662,83.390663147,40670900,0.0,0.0,0.0,TLT,NA,NA,USD
